,wine_index,type_,alcohol,quality,name_,crispness,acidity,fruitiness,sweetness,dryness
3426,3426,white,8.8,5,'Whitek',1,2,2,3,3
3427,3427,white,10.2,6,'Whare Tre Peolo Blanc 2017',2,2,2,2,4
3428,3428,white,10.1,6,'Unfard Torkerve De Monis Gomard Chmenn Lo Mecheawti',1,1,2,2,4
3429,3429,white,9.5,5,'VQA',2,2,2,3,3
3430,3430,white,11.6,7,'Lewhise 2019',1,1,1,2,4
3431,3431,white,10.7,6,'UpanSTorve Bermarto',3,3,1,3,3
3432,3432,white,10.1,6,'PLamested Chardonnay',1,2,1,4,2
3433,3433,white,11.1,7,'Wheckeunge Neruta Cruve Chteanco Sauvignon Blanc',2,2,1,2,4
3434,3434,white,11.1,7,'DDVQA',2,2,1,2,4
3435,3435,white,9.5,6,'ExDLx Pomes Cuva uranel Bruc 2022',2,2,3,3,3
3436,3436,white,9.4,6,'SAvennau 2021',2,2,1,4,2
3437,3437,white,10.2,5,'OryPnes Monat Cove VQA',2,2,1,2,4
3438,3438,white,9.8,6,'Mykle Brut whitewine VQA',2,2,2,3,3
3439,3439,white,9.5,6,'Hbark Vine 201',2,2,3,3,3
3440,3440,white,9.5,6,'Cor',2,2,3,3,3
3441,3441,white,9.0,5,'Ksanig Asmarce Riesling',1,2,2,4,2
3442,3442,white,10.1,6,'Frva Grigio VQA',2,3,3,3,3
3443,3443,white,11.9,6,'Or',2,3,2,2,4
3444,3444,white,11.9,6,'Trmon Prosco Viesling VQA',2,3,2,2,4
3445,3445,white,10.0,6,'Mojh 2028',3,2,1,3,3
3446,3446,white,9.7,4,'Ffonguruse DDMe Vineyards Ches 2019',2,2,1,4,2
3447,3447,white,9.7,4,'AN IGBlys 2020',2,2,1,4,2
3448,3448,white,10.2,5,'Che Mautaga Chardonnay 2017',1,2,2,2,4
3449,3449,white,10.8,5,'VLafmino 2018',2,3,1,3,3
3450,3450,white,8.8,5,'QA2P',2,2,2,5,1
3451,3451,white,8.8,5,'SFillonta 2020',2,2,2,5,1
3452,3452,white,11.4,6,'E O201',2,2,2,2,4
3453,3453,white,8.8,5,'Gwhiteo DoCanet VQA',2,2,2,5,1
3454,3454,white,9.8,5,'Poss Thorpino Pinot Gragnie Chardonnay Pley 2018',2,2,2,3,3
3455,3455,white,9.4,4,'VQ',3,3,1,3,3
3456,3456,white,9.4,4,'Scharde Pinottrof Threrion 2021',3,3,1,3,3
3457,3457,white,9.4,6,'Werior Grzbiot 2018',3,3,2,3,3
3458,3458,white,9.4,6,'Vdinerarde Bianca de Preseom Chardonnay DO5',2,2,2,4,2
3459,3459,white,9.7,6,'I5j8',2,2,3,3,3
3460,3460,white,12.3,7,'VQYVQ05',2,2,2,2,4
3461,3461,white,9.8,6,'Zkrmanm',2,2,2,4,2
3462,3462,white,9.2,6,'Q1',2,2,2,4,2
3463,3463,white,9.4,6,'Clla 2022',2,2,3,4,2
3464,3464,white,9.9,6,'Bra Vinelaud Chardonnay',1,1,1,2,4
3465,3465,white,9.8,5,'Brit Ros Hineanie',2,2,1,2,4
3466,3466,white,12.3,7,'AYRso Verded Brut whitewine',2,2,1,2,4
3467,3467,white,11.9,7,'Rgh Blig whitewines 2019',2,2,1,2,4
3468,3468,white,10.2,6,'HViog Mauvernos Blanc 2019',2,2,2,3,3
3469,3469,white,9.5,6,'SDChati Sauvignon',2,2,3,4,2
3470,3470,white,11.9,7,'Onger ACchation Blut whitewine',2,2,1,2,4
3471,3471,white,9.7,5,'Spol 2005',2,2,2,4,2
3472,3472,white,11.5,7,'Jey Pilos whitewine',2,2,2,2,4
3473,3473,white,11.6,5,'F',3,3,2,2,4
3474,3474,white,9.7,5,'Cra Sauvignoney QAlt',2,2,2,4,2
3475,3475,white,11.5,7,'TTrPztepiau 2015',2,2,2,2,4
3476,3476,white,10.2,6,'Efrte GBirio DeC',2,2,2,2,4
3477,3477,white,9.8,6,'KUfderio Cha de Beuterche Esttele des Baingol Mlane',2,2,1,3,3
3478,3478,white,9.0,5,'Krumire VQA',1,2,1,4,2
3479,3479,white,10.5,6,'Forily Vinetard Cheblis 1es Cru 2017',1,1,2,2,4
3480,3480,white,9.4,4,'Q001',2,2,1,3,3
3481,3481,white,9.4,4,'SMates AOx Cuve Le Blit Roserves 2022',2,2,1,3,3
3482,3482,white,10.8,5,'Fous Wingedser Rieslanc 2020',2,2,2,3,3
3483,3483,white,10.7,7,'XWhett VQA',2,2,1,2,4
3484,3484,white,10.6,6,'Werte ChardonnayBla 2021',3,3,2,3,3
3485,3485,white,9.2,6,'I220',2,2,1,5,1
3486,3486,white,9.5,6,'A10',1,2,1,4,2
3487,3487,white,9.5,6,'Ugnerzon VQA',1,2,1,4,2
3488,3488,white,10.0,5,'Spantinno 2020',1,2,1,2,4
3489,3489,white,10.6,5,'Faby 2014',3,3,2,4,2
3490,3490,white,10.6,6,'K9',3,3,2,3,3
3491,3491,white,10.6,5,'Willesthaghof Sinot Vei8',3,3,2,3,3
3492,3492,white,9.2,6,'Uvaumanne de Fillignet 2020',2,2,1,5,1
3493,3493,white,11.0,6,'JoinFalle Seuvignon Blanc',2,2,2,2,4
3494,3494,white,11.2,6,'Y Okau Vigerack Greckanti Vinerack Rese Grasling IG',2,2,1,2,4
3495,3495,white,9.6,5,'FRsiget Vingiero 2019',2,2,1,3,3
3496,3496,white,9.4,5,'Kem Chaddonnay 2021',1,2,1,3,3
3497,3497,white,9.5,6,'ABle Whitewine 2020',2,2,3,3,3
3498,3498,white,9.3,5,'IGlly Pinst Plinzo 2021',2,2,3,5,1
3499,3499,white,9.4,5,'My Tonri Chardonnay 2019',1,2,1,3,3
3500,3500,white,9.5,6,'N8',2,2,3,3,3
3501,3501,white,9.4,5,'UAj',2,2,1,4,2
3502,3502,white,11.2,7,'LExklzist 20C8',2,2,3,2,4
3503,3503,white,11.2,7,'Idf Roserve Svickon Gider Arstiid Cles 2020',2,2,3,2,4
3504,3504,white,11.2,7,'KHKAxh ThFelefPAddonunare Kerder Sauvignon Blanc',2,2,3,2,4
3505,3505,white,11.2,7,'XZuth Rinerine Lat Chardonnay 2018',2,2,3,2,4
3506,3506,white,11.2,7,'Ctot 2017 Firminy VQA',2,2,3,2,4
3507,3507,white,11.1,6,'Torgande Lene Chardonnay VQA',2,2,1,2,4
3508,3508,white,9.6,5,'Ughrenin Blancc 2022',2,2,2,4,2
3509,3509,white,11.1,6,'Fy Vichaint 2001',2,2,1,2,4
3510,3510,white,10.6,6,'K091',1,2,2,2,4
3511,3511,white,8.9,5,'YIMBduerziessontLd Pinot Grisio DOC',2,2,3,5,1
3512,3512,white,12.3,7,'Mers Sperkling',2,2,1,1,5
3513,3513,white,11.4,5,'Pineyas Gronk Merdablose Verzert Thielt White white',2,2,2,2,4
3514,3514,white,9.6,6,'Wthert 2017',2,2,3,3,3
3515,3515,white,10.3,6,'Jchtite Stuve white',2,2,1,3,3
3516,3516,white,11.4,5,'ZAga Bauche 0od Cra Prentt he Coberitute Doulle Phg',2,2,2,2,4
3517,3517,white,12.1,6,'OPwhoteghe Brut Trockon Oresigno KPar Rieslign 2002',2,2,2,1,5
3518,3518,white,9.9,5,'Cardon Seciolini Quveel of Bruf whitewine',2,2,1,3,3
3519,3519,white,9.7,5,'A091',2,2,2,3,3
3520,3520,white,10.5,5,'WPien 2019',2,2,3,2,4
3521,3521,white,9.4,5,'Wene Brut whitewine',2,2,3,4,2
3522,3522,white,9.6,5,'INcy 2021',2,2,3,3,3
3523,3523,white,10.4,5,'SJouvils Sperksingronce',2,3,2,4,2
3524,3524,white,9.0,7,'XQ216',2,2,2,4,2
3525,3525,white,9.0,7,'MS4s Trenigat Oramh Pariot Bostouges Maumasted Vele',2,2,2,4,2
3526,3526,white,9.0,7,'Mve Ridge Burmeuxt',2,2,2,4,2
3527,3527,white,9.0,7,'Ha 2021',2,2,2,4,2
3528,3528,white,9.0,7,'AslAlP',2,2,2,4,2
3529,3529,white,9.0,7,'ZLehele Sauvegnon Blle',2,2,2,4,2
3530,3530,white,9.2,6,'On Rie VQA',1,1,1,3,3
3531,3531,white,9.0,7,'Zzon Bruth Chtes Sauvi Clande A3cA',2,2,2,4,2
3532,3532,white,10.1,6,'GHargis 2019',2,2,2,4,2
3533,3533,white,11.0,7,'LcLinet 2019',2,2,1,3,3
3534,3534,white,10.8,5,'Fule',2,2,2,2,4
3535,3535,white,10.8,5,'XMQAnquet Suvignon Thirepor Famininto Sauvig Tes Ma',2,2,2,3,3
3536,3536,white,13.5,7,'Wers 2020',1,1,1,1,5
3537,3537,white,10.6,5,'TWheur A0f6',3,3,1,2,4
3538,3538,white,9.8,5,'Brignon Blanc 2017',2,3,2,3,3
3539,3539,white,11.7,6,'Q400OL Romeste',2,2,3,2,4
3540,3540,white,9.8,5,'H7 Mlock Mere DAc',2,3,2,3,3
3541,3541,white,9.0,6,'Rigse 2021',2,2,2,5,1
3542,3542,white,11.3,7,'Hy Riesling VQA',2,2,3,2,4
3543,3543,white,9.4,5,'Untz Rass 2020',2,2,2,4,2
3544,3544,white,11.7,6,'Rige Brut Ronsence',2,2,3,2,4
3545,3545,white,11.3,7,'Niot Recerb Vineycts whitewto',2,2,2,2,4
3546,3546,white,11.3,7,'Gyragio 2018',2,2,2,2,4
3547,3547,white,12.0,6,'Bboct KPardonnay',2,2,1,1,5
3548,3548,white,10.6,6,'ELgi Unostic Roszcke',2,2,1,2,4
3549,3549,white,10.8,6,'XCollen de Blics 2020',3,3,3,3,3
3550,3550,white,10.8,6,'ICney Chardonnay 2020',2,2,3,3,3
3551,3551,white,12.0,6,'Q0LD',2,2,1,1,5
3552,3552,white,9.4,5,'Doun Blanc 2025',2,2,2,4,2
3553,3553,white,9.4,5,'QN Souveguner 2019',2,2,3,3,3
3554,3554,white,11.3,7,'Lks Ro Orgunche  Avi Marho Pince Grand Blanc de ure',2,2,2,2,4
3555,3555,white,9.4,5,'Whearzon Quvit Grigio',2,2,2,4,2
3556,3556,white,12.0,5,'JETIINddeing Riesling Weite Black Cherdonnay 2021',2,2,1,2,4
3557,3557,white,10.3,7,'KZnt Extress Chardonnay',2,2,2,4,2
3558,3558,white,10.3,7,'Motead White Qund Brut Casti Mureney',2,2,2,4,2
3559,3559,white,10.3,7,'Ralle Perie 2015',2,2,2,4,2
3560,3560,white,11.3,7,'LLPAr',2,2,2,2,4
3561,3561,white,9.4,6,'UuJWeine Clardonnay',2,2,2,3,3
3562,3562,white,8.7,5,'Oplian de Regeles Sern whietwtin DementA',2,2,2,5,1
3563,3563,white,9.4,5,'Ulin Promeste 2021',2,2,2,4,2
3564,3564,white,11.3,7,'TBuvblemD Emarelan 2018',2,2,2,2,4
3565,3565,white,10.3,7,'Brgar Blanc 2020',2,2,2,4,2
3566,3566,white,12.0,5,'NJ2001',2,2,1,2,4
3567,3567,white,10.4,7,'Ves de Vieslile Brut Rieslvag 1e Blancs T8h',2,2,1,2,4
3568,3568,white,10.7,7,'Viess Viley DigTra de Grank Cheming Shurgline',2,2,1,2,4
3569,3569,white,10.2,6,'Lanngon Blanc 2022',2,2,1,3,3
3570,3570,white,10.5,6,'LBwing ToM Chamis Gianchaut Slanklins Huscad Estate',1,1,1,2,4
3571,3571,white,8.6,5,'Whine',2,2,3,5,1
3572,3572,white,9.0,5,'GPiney 2021',2,2,2,4,2
3573,3573,white,12.8,6,'Bzo Seuvrgene 2021',2,3,2,1,5
3574,3574,white,9.0,5,'Wiol whitewine',2,2,2,4,2
3575,3575,white,11.8,6,'KVEnde Ine Blut Rare Winto Chardonnay 2020',2,2,2,2,4
3576,3576,white,11.6,6,'Ifd Frote 2021',3,3,2,2,4
3577,3577,white,11.8,6,'VQAgn',2,2,2,2,4
3578,3578,white,10.6,5,'I2xhathend Sparkling 2019',2,2,2,4,2
3579,3579,white,9.7,5,'QA',2,3,1,3,3
3580,3580,white,10.3,5,'Yllandoft Esties Vendese Mieels Pomeve di Coteart C',2,3,1,3,3
3581,3581,white,10.1,7,'YKrilge Chyrion Pandbra Ricariquri Sparkling',2,2,2,3,3
3582,3582,white,10.9,7,'Miaghe Bourgaun Macc',1,1,1,2,4
3583,3583,white,9.3,5,'Emessezten Chardonnay 2016',1,1,2,3,3
3584,3584,white,10.2,6,'SR21',2,2,1,4,2
3585,3585,white,9.5,5,'T5y VQA',2,2,3,3,3
3586,3586,white,9.3,5,'Nwinarie Roserve Chardonnay 2020',2,2,1,3,3
3587,3587,white,12.9,7,'T',2,2,3,1,5
3588,3588,white,8.7,5,'Xvet Ris Orccon 2014',2,2,2,4,2
3589,3589,white,10.1,5,'Rbey 2011',2,2,3,3,3
3590,3590,white,10.0,4,'VQQu Savignon Blanc',2,2,3,3,3
3591,3591,white,11.1,7,'Bprauv whitewrit 1er Crus',2,2,2,2,4
3592,3592,white,10.3,7,'Pnta Velarbonthard',2,2,3,4,2
3593,3593,white,12.2,6,'Kberdon Blenc de Risar Grand 2017',2,2,2,1,5
3594,3594,white,9.3,6,'OHBla 1GM',2,2,2,3,3
3595,3595,white,11.3,6,'Wudsem Conetapo Mauchelle Rich Chardonnaya 2020',2,2,2,2,4
3596,3596,white,10.8,6,'VQA',2,2,3,2,4
3597,3597,white,11.2,8,'Ory Bland Pinot Graid VQA',2,3,1,2,4
3598,3598,white,12.5,7,'Exgaceca Codeyard Ros',2,2,2,2,4
3599,3599,white,9.3,5,'GICherbing Ried',3,3,1,4,2
3600,3600,white,12.9,7,'Gda Peliagies White',1,1,2,1,5
3601,3601,white,11.2,7,'ZWhote 2019',2,2,1,2,4
3602,3602,white,12.6,6,'Y',3,3,2,1,5
3603,3603,white,9.3,5,'Uvs Kata Brut Brut Rok Chardonnay',2,2,2,4,2
3604,3604,white,12.9,7,'Ylain Chardonnay 2020',1,1,2,1,5
3605,3605,white,12.9,7,'KGratuD',1,1,1,1,5
3606,3606,white,9.5,7,'Gwhettion 1el',2,2,2,4,2
3607,3607,white,11.9,6,'EExrtechestu Vingasej',2,3,1,2,4
3608,3608,white,10.3,7,'Spon Cram Roer Masca Orgnnercon Chardonnay',2,2,2,3,3
3609,3609,white,10.3,7,'Yppauvi Donuy Blanc VQA',2,2,2,3,3
3610,3610,white,11.2,6,'Thaide IPpparded Chardonnay VQA',2,2,2,2,4
3611,3611,white,12.0,6,'Ellerderurg White 2021',2,2,2,2,4
3612,3612,white,9.6,5,'NJOngardonnay 355 Oarik Tormures Cinot da Tasvignon',2,2,1,3,3
3613,3613,white,9.2,6,'K6',2,2,2,4,2
3614,3614,white,12.9,6,'Rbele Bouse Is Adscina 1er Cra Mour Chardinnay 2021',2,3,3,1,5
3615,3615,white,9.3,6,'Q20',2,2,3,4,2
3616,3616,white,12.1,6,'ZJcja Riesling 2019',2,2,1,2,4
3617,3617,white,9.6,5,'KRoint Ber Clazto Caubru 2019',2,2,1,3,3
3618,3618,white,11.2,6,'Estatronnay 2021',2,2,1,2,4
3619,3619,white,11.2,7,'JHyNialou Chardonnay 2019',2,2,2,2,4
3620,3620,white,12.9,6,'ZP18',2,3,3,1,5
3621,3621,white,9.2,5,'VigerAgi VQA',2,2,3,4,2
3622,3622,white,9.3,6,'Nquingay 2021',2,2,3,4,2
3623,3623,white,9.2,6,'Umteweise 2019',2,2,2,4,2
3624,3624,white,9.3,6,'ON87',2,2,2,3,3
3625,3625,white,10.7,6,'T97',1,2,2,3,3
3626,3626,white,9.8,6,'NPresite Whiee',2,2,2,2,4
3627,3627,white,10.3,6,'VQA',2,2,1,2,4
3628,3628,white,10.7,6,'JKtut Riesling VQA',1,2,2,3,3
3629,3629,white,11.3,6,'AX8It Millaslo Sontt Brink Villec 2019',1,1,1,3,3
3630,3630,white,8.8,6,'Lahter Wine Wei Vinot Grige 2019',2,2,3,5,1
3631,3631,white,10.8,5,'RSpew of Pirot Giaslec 2020',2,2,1,2,4
3632,3632,white,9.8,6,'Ume Blanc 2021',2,2,2,2,4
3633,3633,white,9.3,6,'DChiave Suuves Velja 2018',2,2,2,3,3
3634,3634,white,11.5,7,'LOG',2,2,1,2,4
3635,3635,white,8.8,5,'IIIDT TIwherru Riesling 2019',2,2,2,5,1
3636,3636,white,8.8,5,'E6JMExquinge Burchiog VQA',2,2,2,5,1
3637,3637,white,8.8,5,'Ag',2,2,2,5,1
3638,3638,white,9.6,6,'Ux Lies Roccen Evige Mascco IOTo',2,2,3,4,2
3639,3639,white,8.8,5,'OGPllys Domalies Blotcom DOCNand Duberl Abstr Bint ',2,2,2,5,1
3640,3640,white,9.3,6,'Cpon Est Brut Ros Varveque Arsinamand While Res',2,2,3,3,3
3641,3641,white,8.9,5,'Rien Ferrauxs Chard Chardonnay 2020',2,2,3,4,2
3642,3642,white,8.9,5,'Q6',2,2,3,4,2
3643,3643,white,10.0,5,'Whamion Blanc 2021',1,1,1,2,4
3644,3644,white,9.1,5,'Ksl Ved Bleck Vieviney 2022',2,2,2,4,2
3645,3645,white,9.3,6,'KCGardson Blanc 2021',2,2,3,3,3
3646,3646,white,9.4,6,'Ejhard Rigelang Claksingo',2,2,3,3,3
3647,3647,white,10.1,6,'Lmwhes 2021',2,2,2,3,3
3648,3648,white,8.9,5,'J8ak Treded Vinvery DOW Chardonnay',2,2,3,4,2
3649,3649,white,10.8,6,'Ifplance Ast Grisio Tre Rherve Crus do Block VQA',2,2,3,3,3
3650,3650,white,10.0,6,'KP',1,1,1,2,4
3651,3651,white,10.9,6,'Brigio',2,2,3,3,3
3652,3652,white,12.0,7,'Weviar de Sparkling',2,2,2,2,4
3653,3653,white,12.3,7,'K4',2,2,2,2,4
3654,3654,white,10.4,6,'X',2,2,1,2,4
3655,3655,white,10.9,6,'JTr90 R9s Verezis 2019',2,2,3,3,3
3656,3656,white,10.5,5,'ZDgnonto Blanc Villlecze Sfparu 2020',2,2,3,4,2
3657,3657,white,9.8,6,'Ukltty VQA',1,1,1,3,3
3658,3658,white,10.5,6,'Kwheede Sinettat Pinne Spres Brut whitewine',2,2,2,2,4
3659,3659,white,11.4,7,'PEgron Bauth Pamte Blanc VQA',2,2,1,2,4
3660,3660,white,9.2,5,'Maud Estatt Reserva Treines Awt',2,2,2,4,2
3661,3661,white,9.7,5,'Fles Meper Cte Sparkling',2,3,2,3,3
3662,3662,white,10.0,5,'Megron 2022',2,3,1,3,3
3663,3663,white,11.4,7,'Vqueh Les Collaumie Orgay Ctard Chardonnay',2,2,1,2,4
3664,3664,white,10.3,6,'YLApe Villewtis At Bruty Wha de Came Kreies Vidge L',2,2,3,3,3
3665,3665,white,10.5,6,'Flcaun Piella Vidque Chardonnay 2018',2,2,2,2,4
3666,3666,white,9.8,7,'P0no Chardonnay',2,2,2,3,3
3667,3667,white,9.3,5,'Yr Matve do Sarmagne Mautalines 2019',2,2,2,4,2
3668,3668,white,12.4,7,'ZSSaine Songela GOC',2,2,2,2,4
3669,3669,white,9.3,6,'Be Miera Chardignay Tiemlicer',1,2,2,4,2
3670,3670,white,9.3,5,'Arner Cud Chardonnay',2,2,2,4,2
3671,3671,white,9.5,6,'Nghetreper Winey 2015',2,3,2,3,3
3672,3672,white,10.5,6,'Jparde PPets Chardonnay VQA',2,2,1,2,4
3673,3673,white,10.5,6,'Mja du Grais Resell Mor VigA',2,2,1,2,4
3674,3674,white,12.8,7,'QLT7',2,2,1,1,5
3675,3675,white,10.8,6,'Rossenghainersagde Ponee Cou Sparkling',2,2,3,2,4
3676,3676,white,10.0,6,'P1HQ9',2,2,3,4,2
3677,3677,white,10.0,6,'Pilus Vinerot',2,2,3,4,2
3678,3678,white,12.0,6,'Upk Arloco Btand Chardonnay 2019',2,2,2,1,5
3679,3679,white,12.6,6,'Trogne Brutite Vin VQA',2,2,1,2,4
3680,3680,white,11.9,8,'Poniay Las Drmancc Grand CGFrktron Vinlay 2021',1,1,1,2,4
3681,3681,white,10.6,5,'Onc Grad VaAgsing Terrarira 2018',1,1,1,2,4
3682,3682,white,10.0,6,'JTvufrag',3,3,2,4,2
3683,3683,white,9.2,5,'HQAmine Chardonnay',1,1,1,3,3
3684,3684,white,9.3,6,'Lhint Hairionon Blancs 2022',1,1,1,3,3
3685,3685,white,10.2,6,'D La MlAcke Roce Lours Barulute VQA',2,3,2,3,3
3686,3686,white,10.2,6,'Hmignoine 2001',2,3,2,3,3
3687,3687,white,8.7,5,'NJcOwhiele Hargh whitewine',1,2,2,3,3
3688,3688,white,10.7,5,'GDroon Brawdu MoraPto Chardinnay',2,2,1,2,4
3689,3689,white,12.1,6,'Zain KPo 2020',2,2,1,1,5
3690,3690,white,9.5,6,'Ecvinau 2016',2,3,3,3,3
3691,3691,white,11.2,6,'GGring Mklane',2,2,1,3,3
3692,3692,white,12.0,6,'Gauxy Goudsalt 2021',2,2,3,2,4
3693,3693,white,9.5,6,'Ufot Lierserblus Peofsacer Vineyald Chtran Blanc',2,3,3,3,3
3694,3694,white,12.1,6,'Yken Crumands Olica Tro White Peront Chardonnay 201',2,2,1,1,5
3695,3695,white,10.7,5,'NKDo',2,2,1,2,4
3696,3696,white,8.8,7,'G Neams Vinetard Chardonnay',2,2,2,5,1
3697,3697,white,10.8,6,'Burganer Baulloux 2019',1,2,1,2,4
3698,3698,white,13.1,7,'EXfxeillanses Tikor Ferrericer Astute de Luired Sue',2,2,2,1,5
3699,3699,white,12.5,7,'Singe di orgiano Arzete 2021',2,2,2,2,4
3700,3700,white,11.7,8,'Uqurig Brution Beurrue 2019',2,2,2,3,3
3701,3701,white,11.7,8,'Plew Fauvignon Blanc 2021',2,2,2,3,3
3702,3702,white,11.6,8,'EBlaylling Scillonnyr Cuveau',2,2,2,3,3
3703,3703,white,11.3,6,'Schardinnay 2021',2,2,1,2,4
3704,3704,white,12.5,7,'OFrgontry 2020',2,2,2,2,4
3705,3705,white,11.4,5,'Grus Rigelard Syarnergauven SRankling AnEllay 2021',2,2,2,2,4
3706,3706,white,12.2,5,'Pat',2,2,1,1,5
3707,3707,white,10.4,6,'N',2,2,2,3,3
3708,3708,white,10.4,6,'OfYand Charkonnay 2018',2,2,2,3,3
3709,3709,white,10.4,6,'Heurzzo Chardonnay Blanc',2,2,2,3,3
3710,3710,white,12.2,6,'Bys Con Frustion Blonc di Bergatio 2019',2,3,1,3,3
3711,3711,white,9.4,5,'VQQ',2,2,2,3,3
3712,3712,white,9.4,5,'MPune 2013',2,2,3,3,3
3713,3713,white,10.4,6,'WCchere Wine Algatecso DOC',2,2,2,3,3
3714,3714,white,9.2,5,'Ef Spatkling Panetted Vineyardonnay 2021',2,2,3,4,2
3715,3715,white,9.4,5,'D19',2,2,3,4,2
3716,3716,white,13.5,7,'AxSbernervetrine 2019',2,2,2,1,5
3717,3717,white,9.4,5,'Hox Ninparve',2,2,3,4,2
3718,3718,white,10.9,8,'Crus 20CO',2,2,1,3,3
3719,3719,white,13.5,7,'Prese Saperiques Sarvignon Blanc VQA',2,2,2,1,5
3720,3720,white,9.4,5,'Nx defi Cuveru Bauftigno 2019',2,2,3,4,2
3721,3721,white,11.4,7,'Whese Pinot Gricewine Rode whitewine',2,2,2,2,4
3722,3722,white,12.4,7,'Nblicionnay',2,2,2,1,5
3723,3723,white,9.2,5,'ZAmlion White',2,2,3,4,2
3724,3724,white,9.4,5,'Fborgsern Blanc 2013',2,2,3,4,2
3725,3725,white,10.5,6,'TDC',1,1,1,3,3
3726,3726,white,11.5,8,'Sthates Gaberzteji Trcard VQA',1,1,1,3,3
3727,3727,white,10.9,8,'Cy Jochellemden Brut Roberve Chardonnay Gavre Orgno',2,2,1,3,3
3728,3728,white,10.8,6,'Sverelte',2,2,1,2,4
3729,3729,white,9.4,6,'ACles Cele Fauvignon Blanc 2021',2,2,3,3,3
3730,3730,white,12.2,7,'Qk Riesling 2028',1,2,1,2,4
3731,3731,white,12.1,7,'Bllag Branc 2022',2,2,2,2,4
3732,3732,white,10.9,5,'Froghe Chardonnay Brut whitewine',2,2,2,2,4
3733,3733,white,10.1,6,'O7r Thopere Chaldonnay 2018',2,2,1,2,4
3734,3734,white,12.2,7,'Bermien KPM',1,2,1,2,4
3735,3735,white,13.0,7,'TEwpossect whitewine',2,2,1,1,5
3736,3736,white,11.0,5,'Whis CoruMout 2021',2,2,1,2,4
3737,3737,white,10.8,5,'VQQA',2,2,2,2,4
3738,3738,white,13.0,7,'X19',2,2,1,1,5
3739,3739,white,9.3,4,'Gergini Vinoy Gring Pinot Grigio',2,2,5,4,2
3740,3740,white,11.4,6,'Vingy Dos Ortanie 2021',2,2,2,2,4
3741,3741,white,9.9,5,'PSoull Pannig ous Clabiner Groge Vineya 2020',2,2,2,3,3
3742,3742,white,10.5,5,'V15',2,2,1,3,3
3743,3743,white,12.4,6,'Wingers 2018',2,2,2,2,4
3744,3744,white,9.5,6,'Zneelasiane A5G',2,2,3,3,3
3745,3745,white,10.5,6,'MTcrot Coarux Phardinn Blanc 2019',1,2,2,2,4
3746,3746,white,9.1,6,'Zhage Estarm Winer VQA',2,2,3,4,2
3747,3747,white,11.5,7,'Spard Chardonnay',2,2,2,2,4
3748,3748,white,11.5,7,'Donney Thireline Blut whitewine',2,2,2,2,4
3749,3749,white,11.2,5,'UquzBric 2019',2,2,2,4,2
3750,3750,white,10.8,5,'Zfbick Prustute VQA',2,2,3,3,3
3751,3751,white,9.4,5,'Mots Brogo Wainem White VQA',2,2,2,3,3
3752,3752,white,11.0,6,'Ybre 2018',2,2,1,2,4
3753,3753,white,11.3,7,'Ber',2,2,1,2,4
3754,3754,white,11.2,6,'P0',1,2,2,2,4
3755,3755,white,10.5,6,'Nisey Graudo 2022',1,2,2,2,4
3756,3756,white,9.1,6,'Flastien 2016',2,2,3,4,2
3757,3757,white,10.4,6,'Ki Jockara Sauxtutel GBler But Villabbe Blaccot Ros',2,2,2,3,3
3758,3758,white,11.2,7,'X15 Cris 1OC',2,2,1,2,4
3759,3759,white,11.1,7,'Bention Tere Chesonot Feryries Vinelaud Cuve de Lia',1,1,2,2,4
3760,3760,white,11.2,6,'Tieseraming 2020',2,2,2,2,4
3761,3761,white,10.5,6,'YRondu VQA',1,1,1,2,4
3762,3762,white,10.0,6,'EN9j',2,2,2,2,4
3763,3763,white,10.0,6,'YVQAnis 2019',2,2,2,2,4
3764,3764,white,10.9,5,'Werus Kinsla 2020',2,3,2,3,3
3765,3765,white,10.9,7,'Fry whitewine 2018',2,2,1,3,3
3766,3766,white,11.2,7,'PA',2,2,1,2,4
3767,3767,white,11.7,5,'Mne Risarve Ridey Riesling 2021',1,1,1,2,4
3768,3768,white,9.0,5,'W Tremwht Weits Roserve Clos do Hono Moloono 2020',2,2,3,5,1
3769,3769,white,10.0,5,'Msurt Lous Moruerulthamtonra 2022',2,2,2,3,3
3770,3770,white,11.9,5,'Wine Bardente Vingant Gepillecseriou 2021',2,3,2,2,4
3771,3771,white,10.6,6,'HHumLerin Tomaite dos Chardonnayra Biancherd Prials',1,1,1,2,4
3772,3772,white,11.0,6,'KX2013',2,2,2,2,4
3773,3773,white,11.2,7,'C',2,2,2,2,4
3774,3774,white,12.6,8,'KSphrino 2020',2,2,2,2,4
3775,3775,white,11.2,7,'JFWazke Brut Sparkling',2,2,2,2,4
3776,3776,white,10.5,6,'Fres Vighline',2,2,2,2,4
3777,3777,white,10.2,6,'OYAx IPines 2018',2,2,3,2,4
3778,3778,white,11.0,6,'Esrgeronor Eptreineras 1013',2,2,2,2,4
3779,3779,white,12.2,6,'VQO',1,1,1,1,5
3780,3780,white,12.3,6,'Blt Riesling Fris whitewtier VAlelamb Unorat Oriain',2,2,1,1,5
3781,3781,white,10.6,6,'Q3',1,1,1,2,4
3782,3782,white,10.4,6,'SRies Baut whitewine 2021',2,1,2,2,4
3783,3783,white,12.7,7,'TfJHelies Riesling 2021',2,2,2,1,5
