,index,type,quality,crispness,acidity,fruitiness,sweetness,dryness
4287,4287,white,6,1,2,0,1,3
4288,4288,white,5,2,2,2,1,3
4289,4289,white,6,1,2,0,1,3
4290,4290,white,5,2,2,2,1,3
4291,4291,white,6,0,0,1,1,3
4292,4292,white,6,0,1,2,1,3
4293,4293,white,6,0,0,2,2,2
4294,4294,white,5,1,1,2,2,2
4295,4295,white,6,1,1,2,2,2
4296,4296,white,3,1,1,2,1,3
4297,4297,white,7,2,2,2,1,3
4298,4298,white,6,0,1,0,2,2
4299,4299,white,6,1,1,2,2,2
4300,4300,white,6,1,1,3,4,0
4301,4301,white,7,2,2,2,1,3
4302,4302,white,7,0,1,2,0,4
4303,4303,white,6,1,1,3,3,1
4304,4304,white,4,1,1,2,0,4
4305,4305,white,6,1,1,3,3,1
4306,4306,white,7,0,1,2,0,4
4307,4307,white,5,2,2,4,4,0
4308,4308,white,8,1,1,1,1,3
4309,4309,white,8,0,1,1,0,4
4310,4310,white,5,1,1,3,3,1
4311,4311,white,6,1,1,1,1,3
4312,4312,white,6,1,1,3,3,1
4313,4313,white,6,1,1,3,3,1
4314,4314,white,6,0,0,1,2,2
4315,4315,white,6,1,1,1,1,3
4316,4316,white,5,1,1,3,3,1
4317,4317,white,6,1,1,3,3,1
4318,4318,white,6,1,1,3,4,0
4319,4319,white,5,1,1,2,1,3
4320,4320,white,7,0,1,1,0,4
4321,4321,white,6,1,1,1,0,4
4322,4322,white,6,1,1,1,1,3
4323,4323,white,5,1,1,1,3,1
4324,4324,white,5,1,1,3,4,0
4325,4325,white,5,1,1,1,3,1
4326,4326,white,5,1,1,2,0,4
4327,4327,white,5,1,1,1,1,3
4328,4328,white,7,0,1,1,1,3
4329,4329,white,6,0,1,1,1,3
4330,4330,white,5,1,1,3,4,0
4331,4331,white,8,1,1,2,1,3
4332,4332,white,6,1,1,2,2,2
4333,4333,white,6,0,1,2,3,1
4334,4334,white,7,1,1,1,0,4
4335,4335,white,8,1,1,2,1,3
4336,4336,white,7,1,1,2,1,3
4337,4337,white,7,1,1,2,1,3
4338,4338,white,5,2,2,3,2,2
4339,4339,white,6,0,0,2,2,2
4340,4340,white,6,1,1,1,0,4
4341,4341,white,5,0,1,0,1,3
4342,4342,white,7,1,1,2,1,3
4343,4343,white,7,0,0,0,0,4
4344,4344,white,6,1,2,2,3,1
4345,4345,white,6,1,1,3,2,2
4346,4346,white,6,1,1,2,0,4
4347,4347,white,7,1,1,2,0,4
4348,4348,white,5,1,1,3,2,2
4349,4349,white,6,1,1,2,0,4
4350,4350,white,6,1,1,2,0,4
4351,4351,white,5,1,1,2,3,1
4352,4352,white,8,1,1,2,0,4
4353,4353,white,6,1,2,2,3,1
4354,4354,white,6,1,1,3,2,2
4355,4355,white,6,1,1,2,1,3
4356,4356,white,8,1,1,1,1,3
4357,4357,white,6,0,1,1,2,2
4358,4358,white,6,1,1,3,3,1
4359,4359,white,8,0,1,1,0,4
4360,4360,white,7,1,1,1,1,3
4361,4361,white,6,1,1,3,3,1
4362,4362,white,7,0,1,1,0,4
4363,4363,white,8,1,1,1,1,3
4364,4364,white,5,0,1,2,1,3
4365,4365,white,8,0,0,1,0,4
4366,4366,white,7,0,1,1,1,3
4367,4367,white,8,0,1,1,0,4
4368,4368,white,7,1,1,2,2,2
4369,4369,white,6,1,1,2,1,3
4370,4370,white,6,0,1,1,2,2
4371,4371,white,6,1,1,1,1,3
4372,4372,white,8,1,1,1,1,3
4373,4373,white,7,1,1,1,1,3
4374,4374,white,6,2,2,3,1,3
4375,4375,white,7,0,1,1,2,2
4376,4376,white,7,0,1,1,2,2
4377,4377,white,6,1,1,2,2,2
4378,4378,white,7,1,1,2,1,3
4379,4379,white,7,0,1,2,1,3
4380,4380,white,6,1,1,2,1,3
4381,4381,white,7,0,1,2,0,4
4382,4382,white,7,0,1,1,2,2
4383,4383,white,6,1,1,2,2,2
4384,4384,white,5,1,1,3,3,1
4385,4385,white,7,1,1,2,0,4
4386,4386,white,7,1,1,2,1,3
4387,4387,white,7,0,1,2,1,3
4388,4388,white,6,1,1,1,1,3
4389,4389,white,7,1,1,1,0,4
4390,4390,white,5,1,1,3,3,1
4391,4391,white,6,1,1,1,3,1
4392,4392,white,6,1,1,2,2,2
4393,4393,white,7,1,1,1,1,3
4394,4394,white,6,1,1,2,1,3
4395,4395,white,6,1,2,1,1,3
4396,4396,white,6,1,1,1,1,3
4397,4397,white,7,1,1,2,0,4
4398,4398,white,7,1,1,2,0,4
4399,4399,white,7,1,1,2,0,4
4400,4400,white,5,1,1,3,1,3
4401,4401,white,7,0,1,1,1,3
4402,4402,white,5,1,1,3,2,2
4403,4403,white,6,0,0,1,1,3
4404,4404,white,6,0,0,1,1,3
4405,4405,white,6,2,2,1,0,4
4406,4406,white,6,1,1,2,2,2
4407,4407,white,4,0,1,0,2,2
4408,4408,white,7,1,1,1,0,4
4409,4409,white,5,1,1,2,2,2
4410,4410,white,5,1,1,3,2,2
4411,4411,white,6,1,1,3,1,3
4412,4412,white,6,1,1,2,3,1
4413,4413,white,5,1,1,2,2,2
4414,4414,white,5,1,1,3,2,2
4415,4415,white,6,1,1,1,1,3
4416,4416,white,7,1,1,1,1,3
4417,4417,white,6,1,1,2,0,4
4418,4418,white,6,1,1,1,0,4
4419,4419,white,6,1,2,1,1,3
4420,4420,white,6,1,1,2,3,1
4421,4421,white,6,0,1,1,1,3
4422,4422,white,6,0,1,1,1,3
4423,4423,white,6,1,1,2,4,0
4424,4424,white,6,1,1,2,3,1
4425,4425,white,6,1,1,2,4,0
4426,4426,white,6,0,1,0,1,3
4427,4427,white,6,0,1,1,1,3
4428,4428,white,6,1,1,2,1,3
4429,4429,white,6,0,0,1,4,0
4430,4430,white,6,0,0,1,4,0
4431,4431,white,6,0,0,1,4,0
4432,4432,white,6,1,2,2,1,3
4433,4433,white,6,0,1,0,2,2
4434,4434,white,7,0,0,1,1,3
4435,4435,white,6,1,2,2,1,3
4436,4436,white,6,0,0,1,4,0
4437,4437,white,4,1,1,1,1,3
4438,4438,white,6,1,1,1,0,4
4439,4439,white,5,0,1,0,2,2
4440,4440,white,6,1,1,2,1,3
4441,4441,white,5,0,1,0,2,2
4442,4442,white,6,1,1,1,0,4
4443,4443,white,6,1,2,1,2,2
4444,4444,white,6,1,1,1,1,3
4445,4445,white,6,1,1,1,1,3
4446,4446,white,7,1,1,2,1,3
4447,4447,white,6,1,2,1,2,2
4448,4448,white,6,1,1,1,1,3
4449,4449,white,6,1,1,1,1,3
4450,4450,white,6,1,1,3,1,3
4451,4451,white,6,1,2,1,1,3
4452,4452,white,7,1,1,1,1,3
4453,4453,white,5,1,1,2,3,1
4454,4454,white,7,1,1,1,1,3
4455,4455,white,4,1,1,1,1,3
4456,4456,white,7,1,1,1,1,3
4457,4457,white,5,1,1,1,2,2
4458,4458,white,7,1,1,1,1,3
4459,4459,white,6,1,1,2,0,4
4460,4460,white,6,1,1,1,1,3
4461,4461,white,7,1,1,1,1,3
4462,4462,white,7,1,1,2,1,3
4463,4463,white,7,0,1,2,1,3
4464,4464,white,7,1,1,2,0,4
4465,4465,white,5,1,1,2,1,3
4466,4466,white,7,0,0,1,1,3
4467,4467,white,7,0,0,2,1,3
4468,4468,white,7,1,1,2,2,2
4469,4469,white,7,1,1,2,0,4
4470,4470,white,7,1,1,2,0,4
4471,4471,white,6,1,1,2,2,2
4472,4472,white,7,0,0,1,0,4
4473,4473,white,6,1,1,3,3,1
4474,4474,white,6,1,1,2,3,1
4475,4475,white,7,1,1,1,1,3
4476,4476,white,6,1,1,1,2,2
4477,4477,white,7,1,1,1,1,3
4478,4478,white,6,1,1,1,0,4
4479,4479,white,5,1,1,4,3,1
4480,4480,white,5,0,1,1,3,1
4481,4481,white,6,1,1,0,1,3
4482,4482,white,6,1,1,1,3,1
4483,4483,white,6,1,1,1,3,1
4484,4484,white,5,1,1,4,3,1
4485,4485,white,6,1,1,0,1,3
4486,4486,white,6,1,1,0,1,3
4487,4487,white,6,1,1,1,3,1
4488,4488,white,5,0,1,1,3,1
4489,4489,white,6,1,1,1,0,4
4490,4490,white,5,1,1,2,1,3
4491,4491,white,7,1,1,1,3,1
4492,4492,white,7,1,1,1,3,1
4493,4493,white,6,1,1,1,0,4
4494,4494,white,7,1,1,1,1,3
4495,4495,white,5,1,1,2,1,3
4496,4496,white,6,1,1,1,2,2
4497,4497,white,6,1,1,1,2,2
4498,4498,white,6,1,1,4,4,0
4499,4499,white,6,1,1,1,2,2
4500,4500,white,7,1,1,2,2,2
4501,4501,white,7,1,1,2,1,3
4502,4502,white,7,2,2,2,1,3
4503,4503,white,6,1,1,2,2,2
4504,4504,white,6,1,1,2,1,3
4505,4505,white,6,1,1,3,2,2
4506,4506,white,6,1,1,3,2,2
4507,4507,white,6,1,1,2,1,3
4508,4508,white,7,0,1,1,1,3
4509,4509,white,6,0,1,2,1,3
4510,4510,white,7,1,1,1,1,3
4511,4511,white,7,0,1,1,0,4
4512,4512,white,5,1,1,1,2,2
4513,4513,white,6,1,1,2,0,4
4514,4514,white,6,0,1,1,4,0
4515,4515,white,6,1,1,2,2,2
4516,4516,white,6,0,1,1,4,0
4517,4517,white,6,1,1,2,2,2
4518,4518,white,7,1,1,1,1,3
4519,4519,white,7,1,1,1,1,3
4520,4520,white,8,1,0,4,2,2
4521,4521,white,7,0,1,2,2,2
4522,4522,white,8,0,0,0,0,4
4523,4523,white,8,0,0,2,0,4
4524,4524,white,6,1,1,2,1,3
4525,4525,white,4,0,1,0,1,3
4526,4526,white,6,1,1,2,0,4
4527,4527,white,8,1,0,4,1,3
4528,4528,white,8,0,0,0,0,4
4529,4529,white,7,1,1,2,2,2
4530,4530,white,8,0,0,2,0,4
4531,4531,white,5,1,1,1,2,2
4532,4532,white,7,0,0,2,0,4
4533,4533,white,6,0,1,1,3,1
4534,4534,white,7,1,1,2,1,3
4535,4535,white,8,1,1,2,0,4
4536,4536,white,7,0,0,2,0,4
4537,4537,white,5,0,1,1,2,2
4538,4538,white,6,0,0,1,1,3
4539,4539,white,7,0,0,2,0,4
4540,4540,white,7,1,1,1,2,2
4541,4541,white,6,1,1,3,3,1
4542,4542,white,8,1,1,1,1,3
4543,4543,white,7,1,1,3,1,3
4544,4544,white,6,1,1,3,3,1
4545,4545,white,7,1,1,2,1,3
4546,4546,white,6,1,1,3,3,1
4547,4547,white,5,0,1,1,2,2
4548,4548,white,6,1,1,2,0,4
4549,4549,white,8,1,1,1,1,3
4550,4550,white,7,0,0,1,1,3
4551,4551,white,6,1,1,1,2,2
4552,4552,white,7,1,1,1,2,2
4553,4553,white,7,1,1,2,1,3
4554,4554,white,6,1,1,3,1,3
4555,4555,white,7,1,1,3,1,3
4556,4556,white,6,1,1,3,3,1
4557,4557,white,6,1,1,2,1,3
4558,4558,white,5,1,1,1,4,0
4559,4559,white,6,1,1,2,3,1
4560,4560,white,6,1,1,2,3,1
4561,4561,white,6,1,1,2,3,1
4562,4562,white,6,1,1,2,3,1
4563,4563,white,6,1,1,2,1,3
4564,4564,white,6,1,1,3,0,4
4565,4565,white,6,1,1,2,3,1
4566,4566,white,5,0,1,1,3,1
4567,4567,white,5,1,1,1,3,1
4568,4568,white,4,2,2,2,1,3
4569,4569,white,6,1,1,2,3,1
4570,4570,white,5,1,1,1,1,3
4571,4571,white,6,0,1,1,2,2
4572,4572,white,5,1,1,1,4,0
4573,4573,white,5,1,1,3,2,2
4574,4574,white,7,1,1,1,1,3
4575,4575,white,5,1,2,1,2,2
4576,4576,white,5,1,2,1,2,2
4577,4577,white,7,0,0,1,2,2
4578,4578,white,6,0,0,2,1,3
4579,4579,white,6,1,1,1,1,3
4580,4580,white,7,0,0,1,1,3
4581,4581,white,7,0,0,1,2,2
4582,4582,white,7,1,1,2,0,4
4583,4583,white,5,1,1,3,1,3
4584,4584,white,6,0,1,1,4,0
4585,4585,white,6,1,1,1,2,2
4586,4586,white,5,1,1,3,1,3
4587,4587,white,6,1,1,2,0,4
4588,4588,white,5,0,1,1,4,0
4589,4589,white,4,1,1,3,1,3
4590,4590,white,6,0,0,0,1,3
4591,4591,white,7,1,1,1,3,1
4592,4592,white,7,1,1,1,3,1
4593,4593,white,7,1,1,1,3,1
4594,4594,white,7,1,1,1,3,1
4595,4595,white,7,1,1,1,3,1
4596,4596,white,7,1,1,1,3,1
4597,4597,white,7,1,1,1,3,1
4598,4598,white,5,1,1,2,1,3
4599,4599,white,6,1,1,2,3,1
4600,4600,white,5,0,1,1,3,1
4601,4601,white,6,1,1,1,2,2
4602,4602,white,7,1,1,1,3,1
4603,4603,white,5,0,0,1,2,2
4604,4604,white,5,1,1,2,1,3
4605,4605,white,5,1,1,2,1,3
4606,4606,white,8,0,0,0,0,4
4607,4607,white,6,1,1,2,2,2
4608,4608,white,5,0,0,1,2,2
4609,4609,white,5,1,1,2,1,3
4610,4610,white,5,1,1,2,1,3
4611,4611,white,6,1,1,2,2,2
4612,4612,white,6,1,1,2,1,3
4613,4613,white,7,0,1,1,1,3
4614,4614,white,5,1,1,2,2,2
4615,4615,white,5,1,1,1,1,3
4616,4616,white,8,0,0,0,0,4
4617,4617,white,5,1,1,1,3,1
4618,4618,white,5,1,1,1,3,1
4619,4619,white,5,1,1,1,3,1
4620,4620,white,6,1,1,2,3,1
4621,4621,white,5,1,1,1,3,1
4622,4622,white,6,0,1,2,2,2
4623,4623,white,6,1,1,2,3,1
4624,4624,white,5,1,1,3,3,1
4625,4625,white,6,1,1,1,1,3
4626,4626,white,5,1,1,2,1,3
4627,4627,white,6,1,1,1,1,3
4628,4628,white,7,1,1,2,1,3
4629,4629,white,7,1,1,3,1,3
4630,4630,white,5,1,1,3,3,1
4631,4631,white,6,1,1,2,2,2
4632,4632,white,6,1,1,2,2,2
4633,4633,white,5,1,1,3,2,2
4634,4634,white,6,1,1,1,3,1
4635,4635,white,7,0,0,2,0,4
4636,4636,white,5,1,1,4,3,1
4637,4637,white,5,1,1,3,2,2
4638,4638,white,5,1,1,4,2,2
4639,4639,white,6,1,1,4,2,2
4640,4640,white,5,1,1,3,2,2
4641,4641,white,5,1,1,4,2,2
4642,4642,white,6,1,1,2,2,2
4643,4643,white,6,0,1,2,3,1
4644,4644,white,5,1,0,3,1,3
4645,4645,white,6,1,1,1,3,1
4646,4646,white,6,1,1,2,3,1
4647,4647,white,5,1,2,2,1,3
4648,4648,white,5,1,1,1,1,3
4649,4649,white,5,1,2,1,1,3
4650,4650,white,6,1,2,2,1,3
4651,4651,white,5,1,2,2,1,3
4652,4652,white,6,1,1,2,2,2
4653,4653,white,5,1,2,1,1,3
4654,4654,white,6,1,2,2,1,3
4655,4655,white,6,1,1,2,2,2
4656,4656,white,3,1,1,2,3,1
4657,4657,white,5,1,1,2,1,3
4658,4658,white,5,1,2,2,1,3
4659,4659,white,5,1,1,1,1,3
4660,4660,white,5,1,1,1,3,1
4661,4661,white,7,1,1,2,1,3
4662,4662,white,5,1,1,2,2,2
4663,4663,white,6,0,1,1,1,3
4664,4664,white,6,0,0,1,1,3
4665,4665,white,6,0,0,1,1,3
4666,4666,white,5,0,1,1,1,3
4667,4667,white,6,1,1,2,3,1
4668,4668,white,6,1,1,1,1,3
4669,4669,white,5,1,1,4,2,2
4670,4670,white,7,1,1,2,1,3
4671,4671,white,6,1,1,1,0,4
4672,4672,white,6,0,0,1,1,3
4673,4673,white,5,0,0,0,1,3
4674,4674,white,6,0,1,1,1,3
4675,4675,white,7,1,1,1,0,4
4676,4676,white,7,0,0,1,2,2
4677,4677,white,6,1,1,2,3,1
4678,4678,white,5,0,1,1,2,2
4679,4679,white,5,0,1,1,2,2
4680,4680,white,6,1,2,2,0,4
4681,4681,white,6,1,2,2,0,4
4682,4682,white,5,0,1,1,2,2
4683,4683,white,5,0,1,1,2,2
4684,4684,white,6,1,1,1,1,3
4685,4685,white,6,1,1,4,2,2
4686,4686,white,6,1,1,2,1,3
4687,4687,white,7,1,1,2,0,4
4688,4688,white,6,1,1,1,1,3
4689,4689,white,5,0,1,1,4,0
4690,4690,white,6,1,1,2,1,3
4691,4691,white,5,0,1,1,4,0
4692,4692,white,5,2,2,3,2,2
4693,4693,white,6,1,1,2,1,3
4694,4694,white,7,0,0,1,0,4
4695,4695,white,6,0,1,1,1,3
4696,4696,white,7,1,1,1,1,3
4697,4697,white,6,0,0,1,1,3
4698,4698,white,6,0,1,2,1,3
4699,4699,white,6,0,1,1,1,3
4700,4700,white,6,0,0,1,1,3
4701,4701,white,6,0,1,2,1,3
4702,4702,white,5,1,1,1,3,1
4703,4703,white,5,1,1,1,3,1
4704,4704,white,7,1,1,1,0,4
4705,4705,white,6,1,1,2,0,4
4706,4706,white,6,2,2,2,1,3
4707,4707,white,5,1,1,1,3,1
4708,4708,white,6,0,1,2,2,2
4709,4709,white,4,2,1,4,4,0
4710,4710,white,5,1,1,4,2,2
4711,4711,white,7,1,1,1,2,2
4712,4712,white,5,0,1,2,3,1
4713,4713,white,5,1,1,2,1,3
4714,4714,white,5,1,1,2,3,1
4715,4715,white,4,1,1,1,2,2
4716,4716,white,6,0,1,1,4,0
4717,4717,white,6,0,1,1,4,0
4718,4718,white,5,1,1,2,1,3
4719,4719,white,6,1,1,2,1,3
4720,4720,white,6,0,1,1,4,0
4721,4721,white,6,1,1,2,0,4
4722,4722,white,6,1,1,2,1,3
4723,4723,white,6,1,1,2,0,4
4724,4724,white,6,0,1,1,4,0
4725,4725,white,6,0,1,1,2,2
4726,4726,white,6,1,1,1,2,2
4727,4727,white,5,1,1,2,1,3
4728,4728,white,5,0,1,2,2,2
4729,4729,white,6,0,1,0,1,3
4730,4730,white,6,1,1,2,0,4
4731,4731,white,6,1,1,2,2,2
4732,4732,white,6,1,1,2,3,1
4733,4733,white,7,2,2,2,1,3
4734,4734,white,5,0,1,2,2,2
4735,4735,white,6,0,1,1,1,3
4736,4736,white,7,0,0,0,0,4
4737,4737,white,7,1,1,2,1,3
4738,4738,white,7,1,1,2,1,3
4739,4739,white,7,1,1,2,0,4
4740,4740,white,7,0,1,1,1,3
4741,4741,white,7,0,1,1,1,3
4742,4742,white,6,1,1,2,0,4
4743,4743,white,7,1,1,2,1,3
4744,4744,white,6,1,1,2,1,3
4745,4745,white,7,0,1,1,1,3
4746,4746,white,7,0,0,0,0,4
4747,4747,white,6,1,1,2,0,4
4748,4748,white,5,1,1,4,2,2
4749,4749,white,7,1,1,1,0,4
4750,4750,white,6,1,1,1,0,4
4751,4751,white,6,1,1,2,1,3
4752,4752,white,5,1,1,2,3,1
4753,4753,white,7,1,1,2,0,4
4754,4754,white,5,2,2,1,1,3
4755,4755,white,5,2,2,1,1,3
4756,4756,white,5,2,2,2,1,3
4757,4757,white,6,1,1,2,2,2
4758,4758,white,5,1,1,2,1,3
4759,4759,white,5,1,1,3,4,0
4760,4760,white,5,1,1,3,4,0
4761,4761,white,6,0,1,1,0,4
4762,4762,white,6,0,1,1,0,4
4763,4763,white,8,1,1,2,2,2
4764,4764,white,4,1,2,1,1,3
4765,4765,white,6,1,1,2,1,3
4766,4766,white,5,1,1,1,4,0
4767,4767,white,6,0,0,1,2,2
4768,4768,white,6,2,2,3,0,4
4769,4769,white,6,1,1,2,2,2
4770,4770,white,5,1,1,2,3,1
4771,4771,white,5,0,0,2,1,3
4772,4772,white,6,1,1,2,1,3
4773,4773,white,6,0,1,0,2,2
4774,4774,white,6,1,1,2,2,2
4775,4775,white,6,1,1,2,2,2
4776,4776,white,6,1,1,2,0,4
4777,4777,white,7,1,1,2,0,4
4778,4778,white,5,0,0,2,2,2
4779,4779,white,5,1,1,2,3,1
4780,4780,white,5,0,0,2,1,3
4781,4781,white,5,0,1,1,4,0
4782,4782,white,6,1,1,2,1,3
4783,4783,white,7,2,2,2,1,3
4784,4784,white,5,0,1,1,4,0
4785,4785,white,6,1,1,2,1,3
4786,4786,white,5,0,0,0,1,3
4787,4787,white,5,1,1,2,1,3
4788,4788,white,6,0,0,1,2,2
4789,4789,white,6,0,0,1,2,2
4790,4790,white,6,1,1,1,3,1
4791,4791,white,7,1,1,1,1,3
4792,4792,white,7,0,1,2,1,3
4793,4793,white,5,2,1,4,3,1
4794,4794,white,4,1,1,1,1,3
4795,4795,white,6,0,0,1,2,2
4796,4796,white,4,1,1,4,2,2
4797,4797,white,6,1,1,4,2,2
4798,4798,white,6,1,1,2,1,3
4799,4799,white,7,1,1,2,3,1
4800,4800,white,6,1,1,2,1,3
4801,4801,white,4,1,1,4,2,2
4802,4802,white,6,1,1,4,2,2
4803,4803,white,7,0,1,1,1,3
4804,4804,white,7,1,1,2,1,3
4805,4805,white,6,1,1,1,1,3
4806,4806,white,7,1,1,4,1,3
4807,4807,white,6,1,1,4,1,3
4808,4808,white,5,0,1,1,2,2
4809,4809,white,7,0,1,1,1,3
4810,4810,white,6,0,0,1,2,2
4811,4811,white,7,1,1,2,1,3
4812,4812,white,6,1,1,1,2,2
4813,4813,white,6,1,1,1,2,2
4814,4814,white,6,1,1,3,3,1
4815,4815,white,6,0,1,0,1,3
4816,4816,white,6,1,1,1,2,2
4817,4817,white,6,1,1,3,3,1
4818,4818,white,5,1,1,3,2,2
4819,4819,white,7,1,1,2,1,3
4820,4820,white,7,1,1,2,2,2
4821,4821,white,7,1,1,2,2,2
4822,4822,white,5,1,2,1,1,3
4823,4823,white,7,1,1,2,2,2
4824,4824,white,7,0,1,2,0,4
4825,4825,white,6,1,1,4,2,2
4826,4826,white,6,1,1,4,2,2
4827,4827,white,6,1,1,4,2,2
4828,4828,white,6,1,1,3,4,0
4829,4829,white,6,1,1,2,1,3
4830,4830,white,7,1,1,1,1,3
4831,4831,white,6,1,1,2,1,3
4832,4832,white,6,0,0,2,0,4
4833,4833,white,6,1,1,3,4,0
4834,4834,white,6,1,1,2,2,2
4835,4835,white,6,1,1,2,1,3
4836,4836,white,7,0,1,2,0,4
4837,4837,white,6,1,1,4,2,2
4838,4838,white,6,1,1,1,3,1
4839,4839,white,6,1,1,4,4,0
4840,4840,white,5,0,1,0,2,2
4841,4841,white,5,1,1,1,3,1
4842,4842,white,6,0,1,1,1,3
4843,4843,white,6,1,1,4,4,0
4844,4844,white,5,0,1,0,2,2
4845,4845,white,4,0,1,0,3,1
4846,4846,white,5,1,1,3,2,2
4847,4847,white,5,1,1,1,3,1
4848,4848,white,6,1,1,3,3,1
4849,4849,white,6,0,1,1,1,3
4850,4850,white,6,1,1,3,0,4
4851,4851,white,6,1,1,3,3,1
4852,4852,white,5,1,1,1,2,2
4853,4853,white,6,0,1,1,0,4
4854,4854,white,6,0,1,2,2,2
4855,4855,white,5,1,1,2,1,3
4856,4856,white,5,1,1,1,4,0
4857,4857,white,6,1,1,2,1,3
4858,4858,white,5,1,1,1,4,0
4859,4859,white,6,0,1,1,2,2
4860,4860,white,5,1,1,1,1,3
4861,4861,white,5,1,1,1,1,3
4862,4862,white,4,0,1,0,1,3
4863,4863,white,5,1,1,2,2,2
4864,4864,white,5,0,1,1,3,1
4865,4865,white,7,1,1,1,4,0
4866,4866,white,7,1,1,1,4,0
4867,4867,white,7,1,1,1,4,0
4868,4868,white,7,1,1,1,4,0
4869,4869,white,7,1,1,2,4,0
4870,4870,white,6,1,1,2,3,1
4871,4871,white,6,1,1,2,3,1
4872,4872,white,6,1,1,2,1,3
4873,4873,white,7,1,1,1,4,0
4874,4874,white,6,1,1,1,2,2
4875,4875,white,5,0,1,1,3,1
4876,4876,white,7,1,1,1,4,0
4877,4877,white,7,1,1,2,4,0
4878,4878,white,6,1,1,1,2,2
4879,4879,white,5,0,1,0,3,1
4880,4880,white,6,1,1,2,1,3
4881,4881,white,6,1,1,2,3,1
4882,4882,white,6,1,1,2,1,3
4883,4883,white,6,1,1,2,1,3
4884,4884,white,5,0,0,1,0,4
4885,4885,white,8,1,1,1,1,3
4886,4886,white,6,1,1,2,1,3
4887,4887,white,5,1,1,1,2,2
4888,4888,white,6,1,1,2,1,3
4889,4889,white,6,0,1,2,2,2
4890,4890,white,5,0,1,1,2,2
4891,4891,white,6,1,1,2,0,4
4892,4892,white,7,1,1,3,3,1
4893,4893,white,5,0,1,0,2,2
4894,4894,white,4,0,1,0,3,1
4895,4895,white,6,0,1,1,3,1
4896,4896,white,5,1,1,1,2,2
4897,4897,white,6,0,0,1,1,3
4898,4898,white,6,0,1,1,1,3
4899,4899,white,6,0,0,1,2,2
4900,4900,white,6,0,1,2,3,1
4901,4901,white,6,0,1,1,3,1
4902,4902,white,6,0,1,1,2,2
4903,4903,white,5,1,1,2,1,3
4904,4904,white,8,1,1,1,2,2
4905,4905,white,6,1,1,1,1,3
4906,4906,white,6,1,1,3,2,2
4907,4907,white,6,1,1,3,2,2
4908,4908,white,6,1,1,1,1,3
4909,4909,white,6,1,1,2,3,1
4910,4910,white,6,1,1,1,2,2
4911,4911,white,6,0,1,1,2,2
4912,4912,white,7,1,1,1,1,3
4913,4913,white,5,1,2,2,2,2
4914,4914,white,6,1,1,1,2,2
4915,4915,white,5,1,1,2,1,3
4916,4916,white,6,0,1,1,2,2
4917,4917,white,6,0,1,1,3,1
4918,4918,white,5,1,1,1,2,2
4919,4919,white,5,1,1,1,2,2
4920,4920,white,7,0,0,1,1,3
4921,4921,white,7,1,1,1,1,3
4922,4922,white,7,1,1,3,1,3
4923,4923,white,6,1,1,1,3,1
4924,4924,white,6,1,1,3,1,3
4925,4925,white,6,0,0,1,1,3
4926,4926,white,5,1,1,1,1,3
4927,4927,white,6,0,0,1,1,3
4928,4928,white,6,0,1,1,1,3
4929,4929,white,6,0,1,2,1,3
4930,4930,white,6,1,1,2,1,3
4931,4931,white,6,1,1,2,0,4
4932,4932,white,6,0,1,1,4,0
4933,4933,white,6,0,1,1,4,0
4934,4934,white,8,1,1,2,1,3
4935,4935,white,7,1,1,2,1,3
4936,4936,white,5,2,1,4,3,1
4937,4937,white,6,0,1,1,4,0
4938,4938,white,6,0,1,1,3,1
4939,4939,white,7,1,1,2,1,3
4940,4940,white,5,0,1,1,2,2
4941,4941,white,5,0,1,1,2,2
4942,4942,white,5,1,1,2,2,2
4943,4943,white,5,1,1,2,3,1
4944,4944,white,7,1,1,2,0,4
4945,4945,white,6,1,1,2,1,3
4946,4946,white,5,1,1,1,3,1
4947,4947,white,5,1,1,1,3,1
4948,4948,white,6,0,0,1,2,2
4949,4949,white,6,1,1,1,1,3
4950,4950,white,5,0,1,1,1,3
4951,4951,white,6,0,0,1,1,3
4952,4952,white,5,1,1,1,3,1
4953,4953,white,6,1,1,2,0,4
4954,4954,white,7,1,1,2,1,3
4955,4955,white,6,1,1,2,2,2
4956,4956,white,6,1,1,2,2,2
4957,4957,white,6,0,1,1,2,2
4958,4958,white,6,0,1,2,2,2
4959,4959,white,6,1,1,2,2,2
4960,4960,white,6,1,1,2,2,2
4961,4961,white,7,1,1,2,3,1
4962,4962,white,7,1,1,2,1,3
4963,4963,white,6,0,1,1,3,1
4964,4964,white,7,0,1,2,0,4
4965,4965,white,5,1,1,1,3,1
4966,4966,white,6,1,1,2,1,3
4967,4967,white,6,0,1,1,3,1
4968,4968,white,5,1,1,4,2,2
4969,4969,white,5,1,1,4,2,2
4970,4970,white,5,1,1,4,2,2
4971,4971,white,5,1,1,4,2,2
4972,4972,white,7,1,1,2,4,0
4973,4973,white,7,1,1,2,4,0
4974,4974,white,7,1,1,2,4,0
4975,4975,white,7,1,1,2,4,0
4976,4976,white,7,1,1,2,4,0
4977,4977,white,7,1,1,2,4,0
4978,4978,white,5,1,1,2,1,3
4979,4979,white,5,1,1,2,1,3
4980,4980,white,7,1,1,2,0,4
4981,4981,white,7,0,1,2,1,3
4982,4982,white,8,1,1,2,0,4
4983,4983,white,6,0,1,1,0,4
4984,4984,white,7,1,1,2,0,4
